"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"HUN","EDUTRY","55_64_MEN","PC_AGE","A","2010",17.554596,
"HUN","EDUTRY","55_64_MEN","PC_AGE","A","2011",17.145153,
"HUN","EDUTRY","55_64_MEN","PC_AGE","A","2012",15.887468,
"HUN","EDUTRY","55_64_MEN","PC_AGE","A","2013",15.69838,
"HUN","EDUTRY","55_64_MEN","PC_AGE","A","2014",16.287472,
"HUN","EDUTRY","55_64_MEN","PC_AGE","A","2015",16.953779,
"HUN","EDUTRY","55_64_MEN","PC_AGE","A","2016",15.490431,
"HUN","EDUTRY","55_64_MEN","PC_AGE","A","2017",16.817644,
"HUN","EDUTRY","55_64_WOMEN","PC_AGE","A","1997",6.2037301,
"HUN","EDUTRY","55_64_WOMEN","PC_AGE","A","1998",7.80232,
"HUN","EDUTRY","55_64_WOMEN","PC_AGE","A","1999",8.6393156,
"HUN","EDUTRY","55_64_WOMEN","PC_AGE","A","2000",9.5571642,
"HUN","EDUTRY","55_64_WOMEN","PC_AGE","A","2001",9.3946304,
"HUN","EDUTRY","55_64_WOMEN","PC_AGE","A","2002",10.487047,
"HUN","EDUTRY","55_64_WOMEN","PC_AGE","A","2003",11.622417,
"HUN","EDUTRY","55_64_WOMEN","PC_AGE","A","2004",11.929882,
"HUN","EDUTRY","55_64_WOMEN","PC_AGE","A","2005",12.792312,
"HUN","EDUTRY","55_64_WOMEN","PC_AGE","A","2006",13.984489,
"HUN","EDUTRY","55_64_WOMEN","PC_AGE","A","2007",14.117637,
"HUN","EDUTRY","55_64_WOMEN","PC_AGE","A","2008",14.614955,
"HUN","EDUTRY","55_64_WOMEN","PC_AGE","A","2009",15.156787,
"HUN","EDUTRY","55_64_WOMEN","PC_AGE","A","2010",15.585216,
"HUN","EDUTRY","55_64_WOMEN","PC_AGE","A","2011",15.640342,
"HUN","EDUTRY","55_64_WOMEN","PC_AGE","A","2012",15.080879,
"HUN","EDUTRY","55_64_WOMEN","PC_AGE","A","2013",16.187542,
"HUN","EDUTRY","55_64_WOMEN","PC_AGE","A","2014",17.438229,
"HUN","EDUTRY","55_64_WOMEN","PC_AGE","A","2015",17.930361,
"HUN","EDUTRY","55_64_WOMEN","PC_AGE","A","2016",18.716583,
"HUN","EDUTRY","55_64_WOMEN","PC_AGE","A","2017",18.436838,
"ISL","EDUTRY","25_34_MEN","PC_AGE","A","2003",27.690834,
"ISL","EDUTRY","25_34_MEN","PC_AGE","A","2004",25.614979,
"ISL","EDUTRY","25_34_MEN","PC_AGE","A","2005",28.64459,
"ISL","EDUTRY","25_34_MEN","PC_AGE","A","2006",27.971033,
"ISL","EDUTRY","25_34_MEN","PC_AGE","A","2007",28.678257,
"ISL","EDUTRY","25_34_MEN","PC_AGE","A","2008",28.56234,
"ISL","EDUTRY","25_34_MEN","PC_AGE","A","2009",29.893681,
"ISL","EDUTRY","25_34_MEN","PC_AGE","A","2010",28.551941,
"ISL","EDUTRY","25_34_MEN","PC_AGE","A","2011",30.638952,
"ISL","EDUTRY","25_34_MEN","PC_AGE","A","2012",29.696053,
"ISL","EDUTRY","25_34_MEN","PC_AGE","A","2013",31.705889,
"ISL","EDUTRY","25_34_MEN","PC_AGE","A","2014",33.996758,
"ISL","EDUTRY","25_34_MEN","PC_AGE","A","2015",31.781916,
"ISL","EDUTRY","25_34_MEN","PC_AGE","A","2016",34.794014,
"ISL","EDUTRY","25_34_MEN","PC_AGE","A","2017",38.851086,
"ISL","EDUTRY","25_34_WOMEN","PC_AGE","A","2003",32.631496,
"ISL","EDUTRY","25_34_WOMEN","PC_AGE","A","2004",37.514069,
"ISL","EDUTRY","25_34_WOMEN","PC_AGE","A","2005",40.488186,
"ISL","EDUTRY","25_34_WOMEN","PC_AGE","A","2006",39.204197,
"ISL","EDUTRY","25_34_WOMEN","PC_AGE","A","2007",37.47876,
"ISL","EDUTRY","25_34_WOMEN","PC_AGE","A","2008",38.956768,
"ISL","EDUTRY","25_34_WOMEN","PC_AGE","A","2009",41.818089,
"ISL","EDUTRY","25_34_WOMEN","PC_AGE","A","2010",44.075424,
"ISL","EDUTRY","25_34_WOMEN","PC_AGE","A","2011",48.22802,
"ISL","EDUTRY","25_34_WOMEN","PC_AGE","A","2012",47.202938,
"ISL","EDUTRY","25_34_WOMEN","PC_AGE","A","2013",48.382927,
"ISL","EDUTRY","25_34_WOMEN","PC_AGE","A","2014",47.435047,
"ISL","EDUTRY","25_34_WOMEN","PC_AGE","A","2015",48.621483,
"ISL","EDUTRY","25_34_WOMEN","PC_AGE","A","2016",52.319492,
"ISL","EDUTRY","25_34_WOMEN","PC_AGE","A","2017",56.917362,
"ISL","EDUTRY","55_64_MEN","PC_AGE","A","2003",18.12199,
"ISL","EDUTRY","55_64_MEN","PC_AGE","A","2004",21.081022,
"ISL","EDUTRY","55_64_MEN","PC_AGE","A","2005",22.632248,
"ISL","EDUTRY","55_64_MEN","PC_AGE","A","2006",22.305462,
"ISL","EDUTRY","55_64_MEN","PC_AGE","A","2007",23.787601,
"ISL","EDUTRY","55_64_MEN","PC_AGE","A","2008",26.016855,
"ISL","EDUTRY","55_64_MEN","PC_AGE","A","2009",25.92939,
"ISL","EDUTRY","55_64_MEN","PC_AGE","A","2010",23.315788,
"ISL","EDUTRY","55_64_MEN","PC_AGE","A","2011",23.405008,
"ISL","EDUTRY","55_64_MEN","PC_AGE","A","2012",24.707703,
"ISL","EDUTRY","55_64_MEN","PC_AGE","A","2013",24.423969,
"ISL","EDUTRY","55_64_MEN","PC_AGE","A","2014",24.848141,
"ISL","EDUTRY","55_64_MEN","PC_AGE","A","2015",25.563486,
"ISL","EDUTRY","55_64_MEN","PC_AGE","A","2016",24.742687,
"ISL","EDUTRY","55_64_MEN","PC_AGE","A","2017",26.322342,
"ISL","EDUTRY","55_64_WOMEN","PC_AGE","A","2003",14.939572,
"ISL","EDUTRY","55_64_WOMEN","PC_AGE","A","2004",14.565688,
"ISL","EDUTRY","55_64_WOMEN","PC_AGE","A","2005",17.393703,
"ISL","EDUTRY","55_64_WOMEN","PC_AGE","A","2006",19.708471,
"ISL","EDUTRY","55_64_WOMEN","PC_AGE","A","2007",20.490704,
"ISL","EDUTRY","55_64_WOMEN","PC_AGE","A","2008",20.678314,
"ISL","EDUTRY","55_64_WOMEN","PC_AGE","A","2009",19.747892,
"ISL","EDUTRY","55_64_WOMEN","PC_AGE","A","2010",21.818027,
"ISL","EDUTRY","55_64_WOMEN","PC_AGE","A","2011",24.096621,
"ISL","EDUTRY","55_64_WOMEN","PC_AGE","A","2012",24.467876,
"ISL","EDUTRY","55_64_WOMEN","PC_AGE","A","2013",27.872673,
"ISL","EDUTRY","55_64_WOMEN","PC_AGE","A","2014",32.754154,
"ISL","EDUTRY","55_64_WOMEN","PC_AGE","A","2015",32.661865,
"ISL","EDUTRY","55_64_WOMEN","PC_AGE","A","2016",33.151237,
"ISL","EDUTRY","55_64_WOMEN","PC_AGE","A","2017",34.266857,
"IRL","EDUTRY","25_34_MEN","PC_AGE","A","1989",18.317448,
"IRL","EDUTRY","25_34_MEN","PC_AGE","A","1991",19.965942,
"IRL","EDUTRY","25_34_MEN","PC_AGE","A","1992",20.864197,
"IRL","EDUTRY","25_34_MEN","PC_AGE","A","1994",24.323215,
"IRL","EDUTRY","25_34_MEN","PC_AGE","A","1995",26.51424,
"IRL","EDUTRY","25_34_MEN","PC_AGE","A","2000",28.342697,
"IRL","EDUTRY","25_34_MEN","PC_AGE","A","2001",31.196482,
"IRL","EDUTRY","25_34_MEN","PC_AGE","A","2002",32.418343,
"IRL","EDUTRY","25_34_MEN","PC_AGE","A","2003",34.387257,
"IRL","EDUTRY","25_34_MEN","PC_AGE","A","2004",36.079815,
"IRL","EDUTRY","25_34_MEN","PC_AGE","A","2005",36.021996,
"IRL","EDUTRY","25_34_MEN","PC_AGE","A","2006",36.091362,
"IRL","EDUTRY","25_34_MEN","PC_AGE","A","2007",37.633308,
"IRL","EDUTRY","25_34_MEN","PC_AGE","A","2008",37.929592,
"IRL","EDUTRY","25_34_MEN","PC_AGE","A","2009",41.129814,
"IRL","EDUTRY","25_34_MEN","PC_AGE","A","2010",41.678753,
"IRL","EDUTRY","25_34_MEN","PC_AGE","A","2011",40.449493,
"IRL","EDUTRY","25_34_MEN","PC_AGE","A","2012",42.53339,
"IRL","EDUTRY","25_34_MEN","PC_AGE","A","2013",44.569656,
"IRL","EDUTRY","25_34_MEN","PC_AGE","A","2014",43.972923,
"IRL","EDUTRY","25_34_MEN","PC_AGE","A","2015",45.817753,
"IRL","EDUTRY","25_34_MEN","PC_AGE","A","2017",48.507122,
"IRL","EDUTRY","25_34_WOMEN","PC_AGE","A","1989",18.377483,
"IRL","EDUTRY","25_34_WOMEN","PC_AGE","A","1991",19.343843,
"IRL","EDUTRY","25_34_WOMEN","PC_AGE","A","1992",21.505377,
"IRL","EDUTRY","25_34_WOMEN","PC_AGE","A","1994",24.442675,
"IRL","EDUTRY","25_34_WOMEN","PC_AGE","A","1995",27.832609,
"IRL","EDUTRY","25_34_WOMEN","PC_AGE","A","2000",31.253885,
"IRL","EDUTRY","25_34_WOMEN","PC_AGE","A","2001",35.614807,
"IRL","EDUTRY","25_34_WOMEN","PC_AGE","A","2002",37.99369,
"IRL","EDUTRY","25_34_WOMEN","PC_AGE","A","2003",39.729836,
"IRL","EDUTRY","25_34_WOMEN","PC_AGE","A","2004",43.178108,
"IRL","EDUTRY","25_34_WOMEN","PC_AGE","A","2005",45.337997,
"IRL","EDUTRY","25_34_WOMEN","PC_AGE","A","2006",48.857296,
"IRL","EDUTRY","25_34_WOMEN","PC_AGE","A","2007",50.586205,
"IRL","EDUTRY","25_34_WOMEN","PC_AGE","A","2008",52.156231,
"IRL","EDUTRY","25_34_WOMEN","PC_AGE","A","2009",53.807766,
"IRL","EDUTRY","25_34_WOMEN","PC_AGE","A","2010",54.722343,
"IRL","EDUTRY","25_34_WOMEN","PC_AGE","A","2011",54.052441,
"IRL","EDUTRY","25_34_WOMEN","PC_AGE","A","2012",55.440578,
"IRL","EDUTRY","25_34_WOMEN","PC_AGE","A","2013",57.110844,
"IRL","EDUTRY","25_34_WOMEN","PC_AGE","A","2014",57.007294,
"IRL","EDUTRY","25_34_WOMEN","PC_AGE","A","2015",57.657177,
"IRL","EDUTRY","25_34_WOMEN","PC_AGE","A","2017",58.153481,
"IRL","EDUTRY","55_64_MEN","PC_AGE","A","1989",11.850865,
"IRL","EDUTRY","55_64_MEN","PC_AGE","A","1991",10.510733,
"IRL","EDUTRY","55_64_MEN","PC_AGE","A","1992",11.320755,
"IRL","EDUTRY","55_64_MEN","PC_AGE","A","1994",12.84599,
"IRL","EDUTRY","55_64_MEN","PC_AGE","A","1995",11.913104,
"IRL","EDUTRY","55_64_MEN","PC_AGE","A","2000",14.136209,
"IRL","EDUTRY","55_64_MEN","PC_AGE","A","2001",14.064741,
"IRL","EDUTRY","55_64_MEN","PC_AGE","A","2002",15.229849,
"IRL","EDUTRY","55_64_MEN","PC_AGE","A","2003",15.896759,
"IRL","EDUTRY","55_64_MEN","PC_AGE","A","2004",16.120779,
"IRL","EDUTRY","55_64_MEN","PC_AGE","A","2005",17.246267,
"IRL","EDUTRY","55_64_MEN","PC_AGE","A","2006",17.156866,
"IRL","EDUTRY","55_64_MEN","PC_AGE","A","2007",18.744286,
"IRL","EDUTRY","55_64_MEN","PC_AGE","A","2008",19.823603,
"IRL","EDUTRY","55_64_MEN","PC_AGE","A","2009",20.380783,
"IRL","EDUTRY","55_64_MEN","PC_AGE","A","2010",21.38876,
"IRL","EDUTRY","55_64_MEN","PC_AGE","A","2011",22.358971,
"IRL","EDUTRY","55_64_MEN","PC_AGE","A","2012",24.203106,
"IRL","EDUTRY","55_64_MEN","PC_AGE","A","2013",24.495325,
"IRL","EDUTRY","55_64_MEN","PC_AGE","A","2014",23.883999,
"IRL","EDUTRY","55_64_MEN","PC_AGE","A","2015",26.609175,
"IRL","EDUTRY","55_64_MEN","PC_AGE","A","2017",28.323753,
"IRL","EDUTRY","55_64_WOMEN","PC_AGE","A","1989",9.7683783,
"IRL","EDUTRY","55_64_WOMEN","PC_AGE","A","1991",8.7209301,
"IRL","EDUTRY","55_64_WOMEN","PC_AGE","A","1992",9.4555874,
"IRL","EDUTRY","55_64_WOMEN","PC_AGE","A","1994",9.7749653,
"IRL","EDUTRY","55_64_WOMEN","PC_AGE","A","1995",10.111576,
"IRL","EDUTRY","55_64_WOMEN","PC_AGE","A","2000",12.224313,
"IRL","EDUTRY","55_64_WOMEN","PC_AGE","A","2001",12.967105,
"IRL","EDUTRY","55_64_WOMEN","PC_AGE","A","2002",13.336793,
"IRL","EDUTRY","55_64_WOMEN","PC_AGE","A","2003",13.324955,
"IRL","EDUTRY","55_64_WOMEN","PC_AGE","A","2004",14.695517,
"IRL","EDUTRY","55_64_WOMEN","PC_AGE","A","2005",16.226185,
"IRL","EDUTRY","55_64_WOMEN","PC_AGE","A","2006",17.120272,
"IRL","EDUTRY","55_64_WOMEN","PC_AGE","A","2007",16.410145,
"IRL","EDUTRY","55_64_WOMEN","PC_AGE","A","2008",17.428097,
"IRL","EDUTRY","55_64_WOMEN","PC_AGE","A","2009",19.897743,
"IRL","EDUTRY","55_64_WOMEN","PC_AGE","A","2010",22.073837,
"IRL","EDUTRY","55_64_WOMEN","PC_AGE","A","2011",23.797924,
"IRL","EDUTRY","55_64_WOMEN","PC_AGE","A","2012",25.514069,
"IRL","EDUTRY","55_64_WOMEN","PC_AGE","A","2013",27.176371,
"IRL","EDUTRY","55_64_WOMEN","PC_AGE","A","2014",24.732376,
"IRL","EDUTRY","55_64_WOMEN","PC_AGE","A","2015",27.265135,
"IRL","EDUTRY","55_64_WOMEN","PC_AGE","A","2017",31.409607,
"ITA","EDUTRY","25_34_MEN","PC_AGE","A","1989",6.9339385,
"ITA","EDUTRY","25_34_MEN","PC_AGE","A","1991",6.7402534,
"ITA","EDUTRY","25_34_MEN","PC_AGE","A","1992",6.7936654,
"ITA","EDUTRY","25_34_MEN","PC_AGE","A","1994",7.6714802,
"ITA","EDUTRY","25_34_MEN","PC_AGE","A","1995",7.8309231,
"ITA","EDUTRY","25_34_MEN","PC_AGE","A","1998",8.0518322,
"ITA","EDUTRY","25_34_MEN","PC_AGE","A","1999",9.1420469,
"ITA","EDUTRY","25_34_MEN","PC_AGE","A","2000",9.3098431,
"ITA","EDUTRY","25_34_MEN","PC_AGE","A","2001",10.260094,
"ITA","EDUTRY","25_34_MEN","PC_AGE","A","2002",10.88116,
"ITA","EDUTRY","25_34_MEN","PC_AGE","A","2003",10.953449,
"ITA","EDUTRY","25_34_MEN","PC_AGE","A","2004",12.177743,
"ITA","EDUTRY","25_34_MEN","PC_AGE","A","2005",13.088695,
"ITA","EDUTRY","25_34_MEN","PC_AGE","A","2006",13.80019,
"ITA","EDUTRY","25_34_MEN","PC_AGE","A","2007",14.848757,
"ITA","EDUTRY","25_34_MEN","PC_AGE","A","2008",15.45973,
"ITA","EDUTRY","25_34_MEN","PC_AGE","A","2009",15.800157,
"ITA","EDUTRY","25_34_MEN","PC_AGE","A","2010",16.395098,
"ITA","EDUTRY","25_34_MEN","PC_AGE","A","2011",16.433407,
"ITA","EDUTRY","25_34_MEN","PC_AGE","A","2012",17.381117,
"ITA","EDUTRY","25_34_MEN","PC_AGE","A","2013",17.680229,
"ITA","EDUTRY","25_34_MEN","PC_AGE","A","2014",18.601229,
"ITA","EDUTRY","25_34_MEN","PC_AGE","A","2015",19.365171,
"ITA","EDUTRY","25_34_MEN","PC_AGE","A","2016",19.553728,
"ITA","EDUTRY","25_34_MEN","PC_AGE","A","2017",20.314354,
"ITA","EDUTRY","25_34_WOMEN","PC_AGE","A","1989",6.548933,
"ITA","EDUTRY","25_34_WOMEN","PC_AGE","A","1991",6.4129181,
"ITA","EDUTRY","25_34_WOMEN","PC_AGE","A","1992",6.7425966,
"ITA","EDUTRY","25_34_WOMEN","PC_AGE","A","1994",8.1225033,
"ITA","EDUTRY","25_34_WOMEN","PC_AGE","A","1995",8.5997791,
"ITA","EDUTRY","25_34_WOMEN","PC_AGE","A","1998",9.8707428,
"ITA","EDUTRY","25_34_WOMEN","PC_AGE","A","1999",10.869777,
"ITA","EDUTRY","25_34_WOMEN","PC_AGE","A","2000",11.570875,
"ITA","EDUTRY","25_34_WOMEN","PC_AGE","A","2001",13.277872,
"ITA","EDUTRY","25_34_WOMEN","PC_AGE","A","2002",14.071235,
"ITA","EDUTRY","25_34_WOMEN","PC_AGE","A","2003",14.469979,
"ITA","EDUTRY","25_34_WOMEN","PC_AGE","A","2004",17.444016,
"ITA","EDUTRY","25_34_WOMEN","PC_AGE","A","2005",19.179256,
"ITA","EDUTRY","25_34_WOMEN","PC_AGE","A","2006",20.839613,
"ITA","EDUTRY","25_34_WOMEN","PC_AGE","A","2007",22.949305,
"ITA","EDUTRY","25_34_WOMEN","PC_AGE","A","2008",24.410515,
"ITA","EDUTRY","25_34_WOMEN","PC_AGE","A","2009",24.573191,
"ITA","EDUTRY","25_34_WOMEN","PC_AGE","A","2010",25.085306,
"ITA","EDUTRY","25_34_WOMEN","PC_AGE","A","2011",25.569227,
"ITA","EDUTRY","25_34_WOMEN","PC_AGE","A","2012",27.167122,
"ITA","EDUTRY","25_34_WOMEN","PC_AGE","A","2013",27.867929,
"ITA","EDUTRY","25_34_WOMEN","PC_AGE","A","2014",29.750639,
"ITA","EDUTRY","25_34_WOMEN","PC_AGE","A","2015",30.990885,
"ITA","EDUTRY","25_34_WOMEN","PC_AGE","A","2016",31.704411,
"ITA","EDUTRY","25_34_WOMEN","PC_AGE","A","2017",33.454437,
"ITA","EDUTRY","55_64_MEN","PC_AGE","A","1989",4.5751634,
"ITA","EDUTRY","55_64_MEN","PC_AGE","A","1991",4.658483,
"ITA","EDUTRY","55_64_MEN","PC_AGE","A","1992",4.9623117,
"ITA","EDUTRY","55_64_MEN","PC_AGE","A","1994",6.0558519,
"ITA","EDUTRY","55_64_MEN","PC_AGE","A","1995",6.3207545,
"ITA","EDUTRY","55_64_MEN","PC_AGE","A","1998",6.6980839,
"ITA","EDUTRY","55_64_MEN","PC_AGE","A","1999",6.9179106,
"ITA","EDUTRY","55_64_MEN","PC_AGE","A","2000",6.883101,
"ITA","EDUTRY","55_64_MEN","PC_AGE","A","2001",7.9228945,
"ITA","EDUTRY","55_64_MEN","PC_AGE","A","2002",8.2853451,
"ITA","EDUTRY","55_64_MEN","PC_AGE","A","2003",8.3867283,
"ITA","EDUTRY","55_64_MEN","PC_AGE","A","2004",8.8423376,
"ITA","EDUTRY","55_64_MEN","PC_AGE","A","2005",9.5413189,
"ITA","EDUTRY","55_64_MEN","PC_AGE","A","2006",9.9726162,
"ITA","EDUTRY","55_64_MEN","PC_AGE","A","2007",10.524735,
"ITA","EDUTRY","55_64_MEN","PC_AGE","A","2008",10.62042,
"ITA","EDUTRY","55_64_MEN","PC_AGE","A","2009",11.067603,
"ITA","EDUTRY","55_64_MEN","PC_AGE","A","2010",11.401828,
"ITA","EDUTRY","55_64_MEN","PC_AGE","A","2011",11.351306,
"ITA","EDUTRY","55_64_MEN","PC_AGE","A","2012",11.757705,
"ITA","EDUTRY","55_64_MEN","PC_AGE","A","2013",12.402576,
"ITA","EDUTRY","55_64_MEN","PC_AGE","A","2014",12.907981,
"ITA","EDUTRY","55_64_MEN","PC_AGE","A","2015",12.756757,
"ITA","EDUTRY","55_64_MEN","PC_AGE","A","2016",12.560128,
"ITA","EDUTRY","55_64_MEN","PC_AGE","A","2017",12.644281,
"ITA","EDUTRY","55_64_WOMEN","PC_AGE","A","1989",1.972973,
"ITA","EDUTRY","55_64_WOMEN","PC_AGE","A","1991",2.0222158,
"ITA","EDUTRY","55_64_WOMEN","PC_AGE","A","1992",2.1367521,
"ITA","EDUTRY","55_64_WOMEN","PC_AGE","A","1994",2.4978466,
"ITA","EDUTRY","55_64_WOMEN","PC_AGE","A","1995",2.697274,
"ITA","EDUTRY","55_64_WOMEN","PC_AGE","A","1998",3.0998588,
"ITA","EDUTRY","55_64_WOMEN","PC_AGE","A","1999",4.1190844,
"ITA","EDUTRY","55_64_WOMEN","PC_AGE","A","2000",4.2665696,
"ITA","EDUTRY","55_64_WOMEN","PC_AGE","A","2001",4.5613813,
"ITA","EDUTRY","55_64_WOMEN","PC_AGE","A","2002",5.2594833,
"ITA","EDUTRY","55_64_WOMEN","PC_AGE","A","2003",5.4511452,
"ITA","EDUTRY","55_64_WOMEN","PC_AGE","A","2004",6.0800595,
"ITA","EDUTRY","55_64_WOMEN","PC_AGE","A","2005",6.5915666,
"ITA","EDUTRY","55_64_WOMEN","PC_AGE","A","2006",7.2717714,
"ITA","EDUTRY","55_64_WOMEN","PC_AGE","A","2007",8.2520151,
"ITA","EDUTRY","55_64_WOMEN","PC_AGE","A","2008",9.1021357,
"ITA","EDUTRY","55_64_WOMEN","PC_AGE","A","2009",9.5080185,
"ITA","EDUTRY","55_64_WOMEN","PC_AGE","A","2010",9.9866877,
"ITA","EDUTRY","55_64_WOMEN","PC_AGE","A","2011",10.367826,
"ITA","EDUTRY","55_64_WOMEN","PC_AGE","A","2012",11.111226,
"ITA","EDUTRY","55_64_WOMEN","PC_AGE","A","2013",11.463892,
"ITA","EDUTRY","55_64_WOMEN","PC_AGE","A","2014",11.820414,
"ITA","EDUTRY","55_64_WOMEN","PC_AGE","A","2015",11.778115,
"ITA","EDUTRY","55_64_WOMEN","PC_AGE","A","2016",12.221945,
"ITA","EDUTRY","55_64_WOMEN","PC_AGE","A","2017",12.855741,
"JPN","EDUTRY","25_34_MEN","PC_AGE","A","1997",46.10984,
"JPN","EDUTRY","25_34_MEN","PC_AGE","A","1998",45.545658,
"JPN","EDUTRY","25_34_MEN","PC_AGE","A","1999",45.20697,
"JPN","EDUTRY","25_34_MEN","PC_AGE","A","2000",46.325878,
"JPN","EDUTRY","25_34_MEN","PC_AGE","A","2001",47.139832,
"JPN","EDUTRY","25_34_MEN","PC_AGE","A","2002",49.042553,
"JPN","EDUTRY","25_34_MEN","PC_AGE","A","2003",49.357601,
"JPN","EDUTRY","25_34_MEN","PC_AGE","A","2004",49.892242,
"JPN","EDUTRY","25_34_MEN","PC_AGE","A","2005",49.890591,
"JPN","EDUTRY","25_34_MEN","PC_AGE","A","2006",51.351353,
"JPN","EDUTRY","25_34_MEN","PC_AGE","A","2007",49.708286,
"JPN","EDUTRY","25_34_MEN","PC_AGE","A","2008",51.504211,
"JPN","EDUTRY","25_34_MEN","PC_AGE","A","2009",52.292442,
"JPN","EDUTRY","25_34_MEN","PC_AGE","A","2010",53.649166,
"JPN","EDUTRY","25_34_MEN","PC_AGE","A","2011",55.054646,
"JPN","EDUTRY","25_34_MEN","PC_AGE","A","2012",55.720055,
"JPN","EDUTRY","25_34_MEN","PC_AGE","A","2013",55.632824,
"JPN","EDUTRY","25_34_MEN","PC_AGE","A","2014",56.107956,
"JPN","EDUTRY","25_34_MEN","PC_AGE","A","2015",58.321274,
"JPN","EDUTRY","25_34_MEN","PC_AGE","A","2016",58.136093,
"JPN","EDUTRY","25_34_MEN","PC_AGE","A","2017",58.682636,
"JPN","EDUTRY","25_34_WOMEN","PC_AGE","A","1997",45.369286,
"JPN","EDUTRY","25_34_WOMEN","PC_AGE","A","1998",46.590908,
"JPN","EDUTRY","25_34_WOMEN","PC_AGE","A","1999",46.341465,
"JPN","EDUTRY","25_34_WOMEN","PC_AGE","A","2000",49.400219,
"JPN","EDUTRY","25_34_WOMEN","PC_AGE","A","2001",49.945713,
"JPN","EDUTRY","25_34_WOMEN","PC_AGE","A","2002",52.979416,
"JPN","EDUTRY","25_34_WOMEN","PC_AGE","A","2003",53.97171,
"JPN","EDUTRY","25_34_WOMEN","PC_AGE","A","2004",55.445545,
"JPN","EDUTRY","25_34_WOMEN","PC_AGE","A","2005",56.565655,
"JPN","EDUTRY","25_34_WOMEN","PC_AGE","A","2006",56.862743,
"JPN","EDUTRY","25_34_WOMEN","PC_AGE","A","2007",57.793766,
"JPN","EDUTRY","25_34_WOMEN","PC_AGE","A","2008",58.714462,
"JPN","EDUTRY","25_34_WOMEN","PC_AGE","A","2009",59.15493,
"JPN","EDUTRY","25_34_WOMEN","PC_AGE","A","2010",59.86755,
"JPN","EDUTRY","25_34_WOMEN","PC_AGE","A","2011",62.517681,
"JPN","EDUTRY","25_34_WOMEN","PC_AGE","A","2012",61.464088,
"JPN","EDUTRY","25_34_WOMEN","PC_AGE","A","2013",61.166431,
"JPN","EDUTRY","25_34_WOMEN","PC_AGE","A","2014",61.143696,
"JPN","EDUTRY","25_34_WOMEN","PC_AGE","A","2015",61.019489,
"JPN","EDUTRY","25_34_WOMEN","PC_AGE","A","2016",62.17458,
"JPN","EDUTRY","25_34_WOMEN","PC_AGE","A","2017",62.229103,
"JPN","EDUTRY","55_64_MEN","PC_AGE","A","1997",19.635891,
"JPN","EDUTRY","55_64_MEN","PC_AGE","A","1998",18.404118,
"JPN","EDUTRY","55_64_MEN","PC_AGE","A","1999",19.240507,
"JPN","EDUTRY","55_64_MEN","PC_AGE","A","2000",20.880503,
"JPN","EDUTRY","55_64_MEN","PC_AGE","A","2001",19.948521,
"JPN","EDUTRY","55_64_MEN","PC_AGE","A","2002",23.086735,
"JPN","EDUTRY","55_64_MEN","PC_AGE","A","2003",24.287485,
"JPN","EDUTRY","55_64_MEN","PC_AGE","A","2004",25.584112,
"JPN","EDUTRY","55_64_MEN","PC_AGE","A","2005",26.834862,
"JPN","EDUTRY","55_64_MEN","PC_AGE","A","2006",27.803204,
"JPN","EDUTRY","55_64_MEN","PC_AGE","A","2007",29.010239,
"JPN","EDUTRY","55_64_MEN","PC_AGE","A","2008",30.971428,
"JPN","EDUTRY","55_64_MEN","PC_AGE","A","2009",31.875719,
"JPN","EDUTRY","55_64_MEN","PC_AGE","A","2010",33.257404,
"JPN","EDUTRY","55_64_MEN","PC_AGE","A","2011",35,
"JPN","EDUTRY","55_64_MEN","PC_AGE","A","2012",36.152954,
"JPN","EDUTRY","55_64_MEN","PC_AGE","A","2013",37.931034,
"JPN","EDUTRY","55_64_MEN","PC_AGE","A","2014",38.633541,
"JPN","EDUTRY","55_64_MEN","PC_AGE","A","2015",41.47287,
"JPN","EDUTRY","55_64_MEN","PC_AGE","A","2016",43.04813,
"JPN","EDUTRY","55_64_MEN","PC_AGE","A","2017",43.724697,
"JPN","EDUTRY","55_64_WOMEN","PC_AGE","A","1997",8.0445547,
"JPN","EDUTRY","55_64_WOMEN","PC_AGE","A","1998",8.3129587,
"JPN","EDUTRY","55_64_WOMEN","PC_AGE","A","1999",9.5180721,
"JPN","EDUTRY","55_64_WOMEN","PC_AGE","A","2000",9.6889954,
"JPN","EDUTRY","55_64_WOMEN","PC_AGE","A","2001",10.596833,
"JPN","EDUTRY","55_64_WOMEN","PC_AGE","A","2002",13.221154,
"JPN","EDUTRY","55_64_WOMEN","PC_AGE","A","2003",14.336075,
"JPN","EDUTRY","55_64_WOMEN","PC_AGE","A","2004",15.946844,
"JPN","EDUTRY","55_64_WOMEN","PC_AGE","A","2005",16.901409,
"JPN","EDUTRY","55_64_WOMEN","PC_AGE","A","2006",18.102509,
"JPN","EDUTRY","55_64_WOMEN","PC_AGE","A","2007",18.865868,
"JPN","EDUTRY","55_64_WOMEN","PC_AGE","A","2008",21.311476,
"JPN","EDUTRY","55_64_WOMEN","PC_AGE","A","2009",23.127754,
"JPN","EDUTRY","55_64_WOMEN","PC_AGE","A","2010",24.863686,
"JPN","EDUTRY","55_64_WOMEN","PC_AGE","A","2011",26.711559,
"JPN","EDUTRY","55_64_WOMEN","PC_AGE","A","2012",28.111111,
